source,external_id,lat,lon,species
legacy_api,1050,-33.402761239847706,-70.5670553342365,
legacy_api,1051,-33.40280595368303,-70.56718859029716,
legacy_api,1052,-33.40286246711243,-70.5673877958429,
legacy_api,1053,-33.40302799940703,-70.56775885369892,
legacy_api,1054,-33.403166355825164,-70.56806400828083,
legacy_api,1055,-33.40324298612554,-70.56821221272864,
legacy_api,1056,-33.40329713633924,-70.56822871624271,
legacy_api,1057,-33.40349193942443,-70.56874070805245,
legacy_api,1058,-33.403513545435786,-70.56883670396225,
legacy_api,1059,-33.40272303616106,-70.56941728161526,
legacy_api,1060,-33.402635736808655,-70.56954297571308,
legacy_api,1061,-33.40214291091876,-70.56890777889069,
legacy_api,1062,-33.40215488564145,-70.56893215580412,
legacy_api,1063,-33.401928615104964,-70.56841118436441,
legacy_api,1064,-33.401683175656295,-70.56779466265358,
legacy_api,1065,-33.40164803489916,-70.56698073461794,
legacy_api,1066,-33.401705847555796,-70.56693410868132,
legacy_api,1067,-33.401997321746244,-70.56655690976379,
legacy_api,1068,-33.4021275,-70.5666116,
legacy_api,1069,-33.40223314733983,-70.56662461359207,
legacy_api,1070,-33.402445868322566,-70.56648539271295,
legacy_api,1071,-33.4014539,-70.5635026,
legacy_api,1072,-33.40157867545102,-70.5637355159881,
legacy_api,1073,-33.40159040584376,-70.5637666849595,
legacy_api,1074,-33.40170649729147,-70.56414524954842,
legacy_api,1075,-33.4016083,-70.5643561,
legacy_api,1076,-33.40172709399308,-70.56456397693192,
legacy_api,1077,-33.401757383537785,-70.56461132332802,
legacy_api,1078,-33.401696824910125,-70.56484408685459,
legacy_api,1079,-33.401491550321126,-70.56496202476366,
legacy_api,1080,-33.40134662681584,-70.56495656005836,
legacy_api,1081,-33.4012172,-70.5650134,
legacy_api,1082,-33.401042123880636,-70.56513870031938,
legacy_api,1083,-33.4010104,-70.5651473,
legacy_api,1084,-33.400772510102485,-70.5653766265234,
legacy_api,1085,-33.400733277047465,-70.56532403527153,
legacy_api,1086,-33.40093771547563,-70.56575021097618,
legacy_api,1087,-33.401065794654265,-70.56559075140085,
legacy_api,1088,-33.4015556269096,-70.56529320347934,
legacy_api,1089,-33.40223820904136,-70.56575658125088,
legacy_api,1090,-33.40218264799834,-70.56588557140861,
legacy_api,1091,-33.40192447276915,-70.56613912492864,
legacy_api,1092,-33.40177943885125,-70.56625504968099,
legacy_api,1093,-33.4016778,-70.5662787,
legacy_api,1094,-33.40140005762609,-70.56643748480508,
legacy_api,1095,-33.40087060441954,-70.56623658496387,
legacy_api,1096,-33.40071738981291,-70.56554980263543,
legacy_api,1097,-33.400449743803996,-70.5649232366058,
legacy_api,1098,-33.39999986963055,-70.56385738578818,
legacy_api,1099,-33.40015737906315,-70.56350752509363,
legacy_api,1100,-33.400326735199776,-70.56319393517562,
legacy_api,1101,-33.40074892928759,-70.56239233972222,
legacy_api,1102,-33.40094509659826,-70.56202485888686,
legacy_api,1103,-33.40099918821117,-70.56190802399948,
legacy_api,1104,-33.40123369495874,-70.56141545423067,
legacy_api,1105,-33.4014324283221,-70.56099655376431,
legacy_api,1106,-33.40146829927341,-70.56096496093545,
legacy_api,1107,-33.40172208828109,-70.56098665525046,
legacy_api,1108,-33.402065957714846,-70.56167566922652,
legacy_api,1109,-33.40227223310576,-70.56224949502304,
